DataInicial;DataFinal;Cd_AnoExecucao;Cd_Exercicio;Administracao;Cd_Exerc_Empresa_Id;Cd_Orgao;Sigla_Orgao;Ds_Orgao;Cd_Unidade;Ds_Unidade;Cd_Funcao;Ds_Funcao;Cd_SubFuncao;Ds_SubFuncao;Cd_Programa;Ds_Programa;PA;PAPA;ProjetoAtividade;Ds_Projeto_Atividade;Cd_Despesa;Ds_Despesa;Categoria_Despesa;Ds_Categoria;Grupo_Despesa;Ds_Grupo;Cd_Modalidade;Ds_Modalidade;Cd_Elemento;Cd_Fonte;Ds_Fonte;Sld_Orcado_Ano;Vl_Atualizado;Vl_CongeladoLiquido;Vl_ReservadoLiquido;Vl_EmpenhadoLiquido;Vl_Liquidado;Vl_Pago;DataExtracao
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;06;Segurança Pública;183;Informação e Inteligência;3013;Prevenção e Proteção às Vítimas da Violência;Projetos;Projetos;3015;Projetos de Segurança Urbana Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;06;Segurança Pública;183;Informação e Inteligência;3013;Prevenção e Proteção às Vítimas da Violência;Projetos;Projetos;3015;Projetos de Segurança Urbana Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;06;Segurança Pública;183;Informação e Inteligência;3013;Prevenção e Proteção às Vítimas da Violência;Projetos;Projetos;3015;Projetos de Segurança Urbana Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;06;Segurança Pública;183;Informação e Inteligência;3013;Prevenção e Proteção às Vítimas da Violência;Projetos;Projetos;3015;Projetos de Segurança Urbana Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;241;Assistência ao Idoso;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;242;Assistência ao Portador de Deficiência;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;243;Assistência à Criança e ao Adolescente;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;08;Assistência Social;244;Assistência Comunitária;3023;Proteção à população em situação de vulnerabilidade;Projetos;Projetos;3013;Projetos de Assistência Social Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44906100;Aquisição de Imóveis;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;45905200;Equipamentos e Material Permanente;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;301;Atenção Básica;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;45906100;Aquisição de Imóveis;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;61;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44905100;Obras e Instalações;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;51;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
01-jan-18;30-set-18;2018;2018;Direta;426;07;FMD       ;Fundo Municipal de Desenvolvimento Social;10;Fundo Municipal de Desenvolvimento Social;10;Saúde;302;Assistência Hospitalar e Ambulatorial;3003;Ações e serviços da saúde;Projetos;Projetos;3010;Projetos de Saúde Oriundos de Recursos de Desestatizações e Parcerias;44905200;Equipamentos e Material Permanente;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;52;10;Alienação de Bens/Ativos;1.000,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;26-set-18
